model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Hawaii,0,0,6
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Idaho,0,0,15
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Illinois,233,102,364
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Indiana,142,48,236
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Iowa,73,20,126
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Kansas,7,0,44
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Kentucky,54,3,106
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Louisiana,62,0,143
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Maine,5,0,20
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Maryland,177,76,278
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Massachusetts,185,48,322
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Michigan,167,51,283
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Minnesota,144,82,206
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Mississippi,82,18,146
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Missouri,67,0,134
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Montana,1,0,10
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Nebraska,41,4,78
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Nevada,34,0,80
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,New Hampshire,15,0,42
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,New Jersey,186,28,343
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,New Mexico,41,0,85
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,New York,246,43,449
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,North Carolina,95,32,159
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,North Dakota,13,0,35
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Ohio,137,52,221
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Oklahoma,20,0,58
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Oregon,15,0,49
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Pennsylvania,150,34,266
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Rhode Island,27,0,73
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,South Carolina,47,0,98
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,South Dakota,11,0,37
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Tennessee,23,0,87
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Texas,179,79,279
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Utah,21,0,53
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Vermont,2,0,18
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Virginia,192,95,289
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Washington,29,0,79
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,West Virginia,5,0,25
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Wisconsin,91,30,152
CovidActNow-SEIR_CAN,2020-06-01,14 day ahead inc hosp,Wyoming,1,0,11
CU-select,2020-06-01,14 day ahead inc hosp,Alabama,52,23,102
CU-select,2020-06-01,14 day ahead inc hosp,Alaska,0,0,4
CU-select,2020-06-01,14 day ahead inc hosp,Arizona,49,29,72
CU-select,2020-06-01,14 day ahead inc hosp,Arkansas,10,2,44
CU-select,2020-06-01,14 day ahead inc hosp,California,678,455,922
CU-select,2020-06-01,14 day ahead inc hosp,Colorado,33,15,55
CU-select,2020-06-01,14 day ahead inc hosp,Connecticut,37,24,53
CU-select,2020-06-01,14 day ahead inc hosp,Delaware,16,7,25
CU-select,2020-06-01,14 day ahead inc hosp,Florida,107,61,192
CU-select,2020-06-01,14 day ahead inc hosp,Georgia,68,27,165
CU-select,2020-06-01,14 day ahead inc hosp,Hawaii,0,0,5
CU-select,2020-06-01,14 day ahead inc hosp,Idaho,1,0,9
CU-select,2020-06-01,14 day ahead inc hosp,Illinois,151,112,213
CU-select,2020-06-01,14 day ahead inc hosp,Indiana,63,26,166
CU-select,2020-06-01,14 day ahead inc hosp,Iowa,31,11,68
CU-select,2020-06-01,14 day ahead inc hosp,Kansas,2,0,13
CU-select,2020-06-01,14 day ahead inc hosp,Kentucky,39,9,184
CU-select,2020-06-01,14 day ahead inc hosp,Louisiana,22,6,57
CU-select,2020-06-01,14 day ahead inc hosp,Maine,5,1,19
CU-select,2020-06-01,14 day ahead inc hosp,Maryland,166,112,246
CU-select,2020-06-01,14 day ahead inc hosp,Massachusetts,42,28,66
CU-select,2020-06-01,14 day ahead inc hosp,Michigan,27,11,83
CU-select,2020-06-01,14 day ahead inc hosp,Minnesota,83,50,148
CU-select,2020-06-01,14 day ahead inc hosp,Mississippi,39,15,93
CU-select,2020-06-01,14 day ahead inc hosp,Missouri,22,8,85
CU-select,2020-06-01,14 day ahead inc hosp,Montana,0,0,11
CU-select,2020-06-01,14 day ahead inc hosp,National,3051,1856,5593
CU-select,2020-06-01,14 day ahead inc hosp,Nebraska,36,21,61
CU-select,2020-06-01,14 day ahead inc hosp,Nevada,18,8,30
CU-select,2020-06-01,14 day ahead inc hosp,New Hampshire,4,0,10
CU-select,2020-06-01,14 day ahead inc hosp,New Jersey,60,39,83
CU-select,2020-06-01,14 day ahead inc hosp,New Mexico,12,4,31
CU-select,2020-06-01,14 day ahead inc hosp,New York,202,144,311
CU-select,2020-06-01,14 day ahead inc hosp,North Carolina,172,86,320
CU-select,2020-06-01,14 day ahead inc hosp,North Dakota,2,0,5
CU-select,2020-06-01,14 day ahead inc hosp,Ohio,97,48,238
CU-select,2020-06-01,14 day ahead inc hosp,Oklahoma,11,3,54
CU-select,2020-06-01,14 day ahead inc hosp,Oregon,4,0,28
CU-select,2020-06-01,14 day ahead inc hosp,Pennsylvania,73,41,130
CU-select,2020-06-01,14 day ahead inc hosp,Rhode Island,8,3,14
CU-select,2020-06-01,14 day ahead inc hosp,South Carolina,34,14,76
CU-select,2020-06-01,14 day ahead inc hosp,South Dakota,0,0,6
CU-select,2020-06-01,14 day ahead inc hosp,Tennessee,39,17,104
CU-select,2020-06-01,14 day ahead inc hosp,Texas,140,84,277
CU-select,2020-06-01,14 day ahead inc hosp,Utah,8,2,14
CU-select,2020-06-01,14 day ahead inc hosp,Vermont,0,0,13
CU-select,2020-06-01,14 day ahead inc hosp,Virginia,220,121,416
CU-select,2020-06-01,14 day ahead inc hosp,Washington,24,12,51
CU-select,2020-06-01,14 day ahead inc hosp,West Virginia,4,0,52
CU-select,2020-06-01,14 day ahead inc hosp,Wisconsin,102,52,176
CU-select,2020-06-01,14 day ahead inc hosp,Wyoming,0,0,3
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Arizona,203,0,323
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Arkansas,24,8,50
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,California,315,0,584
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Colorado,28,0,77
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Delaware,12,0,36
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,District of Columbia,128,0,229
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Florida,135,0,229
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Georgia,85,1,187
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Idaho,1,0,3
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Illinois,97,0,373
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Indiana,1,0,6
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Iowa,0,0,1
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Kansas,6,0,15
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Louisiana,56,0,133
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Maine,7,1,10
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Minnesota,54,0,105
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Mississippi,47,0,70
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Missouri,74,15,124
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Montana,0,0,2
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,National,3260,1473,5174
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Nevada,46,0,93
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,New Hampshire,5,0,15
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,North Carolina,94,0,121
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,North Dakota,1,0,2
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Ohio,94,0,180
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Oklahoma,10,0,19
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Oregon,6,0,11
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,South Carolina,18,0,30
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,South Dakota,19,0,29
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Tennessee,26,0,40
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Utah,60,13,98
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Vermont,0,0,1
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,West Virginia,0,0,2
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Wisconsin,65,0,93
GT-DeepCOVID,2020-06-01,13 day ahead inc hosp,Wyoming,1,0,2
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Alabama,14,3,47
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Alaska,0,0,0
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Arizona,103,14,390
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Arkansas,14,0,80
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,California,538,217,1490
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Colorado,97,20,435
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Connecticut,30,7,67
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Delaware,3,0,14
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,District of Columbia,9,3,30
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Florida,91,35,228
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Georgia,70,19,195
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Hawaii,0,0,0
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Idaho,0,0,5
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Illinois,116,34,233
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Indiana,50,15,104
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Iowa,58,11,155
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Kansas,0,0,2
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Kentucky,8,0,25
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Louisiana,20,4,41
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Maine,4,0,28
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Maryland,71,19,150
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Massachusetts,76,26,225
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Michigan,38,9,129
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Minnesota,48,16,125
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Mississippi,18,7,45
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Missouri,26,4,69
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Montana,0,0,0
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,National,2244,752,6035
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Nebraska,19,0,92
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Nevada,26,4,100
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,New Hampshire,16,0,52
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,New Jersey,108,27,206
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,New Mexico,17,3,61
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,New York,67,30,150
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,North Carolina,46,13,141
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,North Dakota,4,0,15
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Ohio,90,37,191
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Oklahoma,4,0,10
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Oregon,3,0,11
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Pennsylvania,92,28,203
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Rhode Island,37,11,122
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,South Carolina,14,0,56
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,South Dakota,1,0,10
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Tennessee,14,0,93
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Texas,48,10,104
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Utah,15,4,35
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Vermont,0,0,0
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Virginia,95,37,269
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Washington,8,3,20
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,West Virginia,1,0,6
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Wisconsin,16,3,64
IHME-CurveFit,2020-06-01,16 day ahead inc hosp,Wyoming,1,0,6
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Alabama,46,15,153
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Alaska,1,0,5
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Arizona,87,23,329
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Arkansas,21,6,81
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,California,258,81,832
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Colorado,47,14,158
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Connecticut,15,3,46
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Delaware,8,2,21
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,District of Columbia,8,3,26
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Florida,116,34,341
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Georgia,79,19,215
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Idaho,3,1,10
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Illinois,116,33,453
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Indiana,51,15,153
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Iowa,38,13,125
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Kansas,5,2,17
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Kentucky,25,8,75
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Louisiana,34,7,91
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Maine,4,1,12
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Maryland,121,43,412
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Massachusetts,42,12,129
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Michigan,48,8,154
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Minnesota,70,19,200
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Mississippi,44,8,132
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Missouri,17,5,69
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Montana,1,0,2
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Nebraska,31,11,87
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Nevada,13,4,37
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,New Hampshire,8,2,24
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,New Jersey,89,32,221
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,New Mexico,17,2,51
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,New York,235,48,523
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,North Carolina,133,29,313
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,North Dakota,3,0,8
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Ohio,60,19,176
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Oklahoma,5,1,16
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Oregon,8,2,25
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Pennsylvania,53,18,159
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Puerto Rico,11,2,38
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Rhode Island,11,3,31
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,South Carolina,45,9,159
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,South Dakota,4,1,11
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Tennessee,16,6,49
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Texas,210,74,631
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Utah,20,4,69
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Virgin Islands,1,0,3
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Virginia,142,38,397
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Washington,33,8,96
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,West Virginia,5,1,21
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Wisconsin,46,11,137
LANL-GrowthRate,2020-06-01,13 day ahead inc hosp,Wyoming,1,0,3
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Alabama,33,27,38
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Alaska,0,0,1
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Arizona,101,73,125
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Arkansas,11,7,15
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,California,376,285,423
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Colorado,18,12,22
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Connecticut,23,11,40
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Delaware,4,2,6
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,District of Columbia,9,5,13
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Florida,59,49,70
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Georgia,47,35,60
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Hawaii,0,0,0
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Idaho,1,0,1
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Illinois,88,74,108
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Indiana,30,23,39
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Iowa,7,5,10
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Kansas,1,1,2
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Kentucky,28,16,39
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Louisiana,0,0,0
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Maine,4,3,6
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Maryland,66,50,92
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Massachusetts,19,13,25
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Michigan,7,4,11
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Minnesota,20,14,24
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Mississippi,37,30,44
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Missouri,28,22,35
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Montana,0,0,0
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,National,1613,1220,2014
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Nebraska,7,5,12
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Nevada,14,8,23
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,New Hampshire,5,3,7
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,New Jersey,12,9,17
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,New Mexico,8,4,13
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,New York,20,14,30
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,North Carolina,66,52,80
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,North Dakota,1,1,2
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Ohio,32,24,41
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Oklahoma,7,5,11
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Oregon,8,7,10
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Pennsylvania,37,27,43
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Rhode Island,2,0,8
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,South Carolina,23,18,29
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,South Dakota,3,2,6
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Tennessee,11,8,15
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Texas,124,102,156
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Utah,7,6,9
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Vermont,0,0,0
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Virginia,124,93,152
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Washington,13,11,15
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,West Virginia,1,0,1
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Wisconsin,68,61,79
USACE-ERDC_SEIR,2020-06-01,13 day ahead inc hosp,Wyoming,1,0,2
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Alabama,76,70,114
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Alaska,1,0,1
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Arizona,143,122,276
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Arkansas,20,19,22
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,California,825,789,1427
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Colorado,59,55,82
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Connecticut,51,40,117
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Delaware,25,24,41
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,District of Columbia,42,37,76
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Florida,74,71,160
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Georgia,121,115,232
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Idaho,5,4,6
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Illinois,403,377,573
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Indiana,110,98,190
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Iowa,49,44,99
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Kansas,10,9,12
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Kentucky,66,58,105
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Louisiana,113,101,213
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Maine,12,11,55
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Maryland,173,158,246
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Massachusetts,162,139,349
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Michigan,72,61,162
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Minnesota,47,33,102
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Mississippi,80,70,295
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Missouri,98,90,249
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,National,4635,4174,8571
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Nebraska,27,24,32
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Nevada,53,49,83
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,New Hampshire,16,12,81
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,New Jersey,167,141,329
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,New Mexico,32,29,90
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,New York,254,214,476
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,North Carolina,134,123,290
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,North Dakota,7,5,13
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Ohio,96,85,260
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Oklahoma,24,20,42
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Oregon,8,7,20
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Pennsylvania,122,103,311
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Puerto Rico,21,17,34
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Rhode Island,22,19,100
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,South Carolina,90,76,257
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,South Dakota,14,11,19
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Tennessee,38,35,40
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Texas,282,266,300
COVID19SimCons-COVID19Sim,2020-06-01,15 day ahead inc hosp,Utah,28,24,32
