hosp_id,hosp_name,date,active_confirmed,active_suspected,admitted,admitted_confirmed,admitted_suspected,alos_ventilator,bed_avail_criticalcare,bed_avail_intensivecare,bed_avail_other,bed_avail_surgical,bed_inuse_criticalcare,bed_inuse_intensivecare,bed_inuse_other,bed_inuse_surgical,discharged_alive,discharged_dead,ventilators_inuse
3100240,RWJ University Hospital Rahway,2020-04-22,62,13,8,,,,1,0,0,6,12,,,63,,,10
3100480,RWJ University Hospital Somerset,2020-04-22,116,3,0,,,,0,0,0,55,27,,,92,,,27
RWJB,RWJBarnabas Health - Central Supply,2020-04-22,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-04-22,249,8,3,,,,0,15,45,25,,53,,173,,,41
3100760,Saint Barnabas Medical Center,2020-04-22,236,45,0,,,,33,1,48,19,63,,,218,,,57
STC,Saint Clare's Health - Central Supply,2020-04-22,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-04-22,50,0,0,,,12.3,3,,4,69,,17,2,31,,,19
3100502,Saint Clare's Hospital Dover,2020-04-22,43,2,1,,,15.5,1,,7,71,,9,5,31,,,13
3100960,Saint Michael's Medical Center,2020-04-22,69,21,1,,,6.0,,9,,104,,24,,66,9,2,24
3100700,Saint Peter's University Hospital,2020-04-22,138,9,0,,,8.27,,11,4,8,,28,1,118,21,5,24
3100910,Salem Medical Center,2020-04-22,9,14,0,,,5.0,,3,,93,,5,,9,,,2
3100470,Shore Medical Center,2020-04-22,20,2,4,,,3.9,1,3,0,55,5,7,0,10,0,0,3
3100210,St. Francis Medical Center,2020-04-22,48,1,0,,,4.0,,6,30,27,,14,,35,,,10
SJH,St. Joseph's Health - Central Supply,2020-04-22,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-04-22,339,17,12,,,13.1,0,0,43,62,0,97,36,216,20,3,88
3100191,St. Joseph's Wayne Medical Center,2020-04-22,72,3,0,,,14.3,0,4,13,60,0,16,22,46,10,1,24
3100600,St. Luke's Warren Campus,2020-04-22,16,0,0,,,,,5,,45,,7,,9,,,5
3100060,St. Mary's General Hospital,2020-04-22,68,20,7,,,10.6,2,22,9,26,7,11,0,63,,,6
3100120,The Valley Hospital,2020-04-22,165,15,0,,,9.6,12,4,11,116,24,10,0,135,,,21
3100270,Trinitas Regional Medical Center,2020-04-22,107,54,0,,,28.0,,1,,1,,33,,128,,,25
3101190,University Hospital,2020-04-22,156,44,15,,,6.0,,16,19,63,40,,,160,12,3,39
4PPEVHS,Valley Health System - Central Supply,2020-04-22,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-04-22,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-04-22,37,4,4,,,5.85,5,1,,77,5,14,,22,,,11
3100570,Virtua Memorial,2020-04-22,65,14,0,,,6.5,20,15,,90,11,24,,44,,,17
3100290,Virtua Our Lady of Lourdes Hospital,2020-04-22,47,19,2,,,11.2,15,36,,44,14,20,,32,,,14
3100221,Virtua Voorhees,2020-04-22,73,23,6,,,7.05,4,17,,77,14,27,,54,,,20
3100610,Virtua Willingboro Hospital,2020-04-22,21,5,0,,,6.0,,12,,25,,7,,19,,,3
ATL,AtlantiCare - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-04-23,18,1,0,,,6.0,12,0,17,56,4,0,0,15,,,3
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-04-23,34,2,0,,,6.0,11,0,0,52,7,0,0,31,,,3
FMSAtlanic,Atlantic City FMS,2020-04-23,3,0,1,,,,,,,24,,,,3,,,0
AHS,Atlantic Health System - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-04-23,32,10,0,,,0.0,0,4,84,56,0,11,9,24,3,0,8
3100110,Cape Regional Health System,2020-04-23,8,3,0,,,4.0,0,3,39,10,0,3,0,8,10,0,2
CHS,Capital Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-04-23,67,5,5,,,12.3,,4,22,21,,22,3,47,,,20
3100920,Capital Health Regional Medical Center,2020-04-23,68,9,0,,,,,8,13,15,,26,,51,,,15
3100250,CarePoint Health Bayonne Medical Center,2020-04-23,44,18,4,,,9.6,6,0,0,0,4,15,0,43,,,11
3100160,CarePoint Health Christ Hospital,2020-04-23,95,15,0,,,7.4,5,0,0,0,6,24,0,80,,,22
3100400,CarePoint Health Hoboken University Medical Center,2020-04-23,66,4,0,,,11.2,7,2,0,0,3,27,0,60,,,12
4PPECPH,CarePoint Heatlh - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-04-23,86,24,0,,,10.08,1,0,7,20,14,9,3,84,,,16
3100170,Chilton Medical Center - Atlantic Health System,2020-04-23,61,12,0,,,9.5,0,16,1,70,0,16,3,54,16,1,15
3100090,Clara Maass Medical Center,2020-04-23,155,0,0,,,,0,0,13,12,46,,,109,,,42
3100410,Community Medical Center,2020-04-23,84,4,7,,,,,32,2,22,25,,,63,,,6
4PPECHS,"Cooper Health System, The - Central Supply",2020-04-23,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-04-23,78,21,8,,,9.42,0,15,0,120,0,40,0,59,,,31
3100310,Deborah Heart and Lung Center,2020-04-23,6,4,0,,,2.3,0,5,4,30,1,0,0,9,,,0
ACS-EO,East Orange ACS,2020-04-23,,,0,,,,,,,,,,,,,,
3100830,East Orange General Hospital,2020-04-23,38,17,9,,,8.0,0,0,0,0,0,13,0,43,,,15
FMSEdison,Edison FMS,2020-04-23,20,,6,,,0.0,,,105,,,,2,,,,0
3100450,Englewood Hospital,2020-04-23,138,20,0,,,8.8,,10,,30,,32,9,117,,,30
HMH,Hackensack Meridian Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-04-23,64,24,0,,,7.81,3,0,0,18,21,0,0,68,,,13
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-04-23,342,35,0,,,10.39,0,0,0,0,154,0,21,211,,,120
3101080,Hackensack Meridian Health JFK Medical Center,2020-04-23,277,7,0,,,8.49,11,0,18,39,63,0,3,189,,,59
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-04-23,152,17,0,,,13.15,8,0,13,17,65,0,0,104,,,45
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-04-23,94,11,0,,,10.0,,6,6,20,,21,,83,,,18
3100522,Hackensack Meridian Health Ocean Medical Center,2020-04-23,122,31,2,,,9.59,2,0,9,8,45,0,0,125,,,36
3100030,Hackensack Meridian Health Palisades Medical Center,2020-04-23,93,10,0,,,6.63,3,0,18,16,52,0,9,64,,,22
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-04-23,33,3,0,,,11.0,1,0,0,5,9,0,0,33,,,4
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-04-23,47,13,0,,,7.65,0,0,0,0,11,0,1,50,,,8
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-04-23,85,16,0,,,7.65,0,0,0,0,23,0,2,78,,,19
3100340,Hackensack Meridian Health Riverview Medical Center,2020-04-23,33,8,0,,,10.71,7,0,16,22,7,0,0,35,,,5
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-04-23,30,11,0,,,14.46,12,0,4,39,7,0,0,35,,,7
3101150,Hackettstown Medical Center,2020-04-23,20,7,0,,,10.7,0,2,0,39,0,15,0,12,2,0,11
3100080,Holy Name Medical Center,2020-04-23,87,129,0,,,,10,7,0,35,18,29,13,127,,,28
3101189,Hudson Regional Hospital,2020-04-23,36,3,0,,,0.0,,3,,25,,11,0,28,,,5
ACS-Hunterd,Hunterdon ACS,2020-04-23,,,0,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-04-23,42,36,0,,,17.0,0,10,23,36,0,20,1,54,12,2,12
IMC,Inspira Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-04-23,3,3,1,,,1.0,0,2,0,72,0,5,0,6,,,0
310069A,Inspira Medical Center Mullica Hill,2020-04-23,26,28,6,,,4.62,0,9,0,89,0,12,0,45,,,2
3100324,Inspira Medical Center Vineland,2020-04-23,43,40,0,,,6.07,0,7,0,65,0,37,0,74,,,16
3100810,Inspira Medical Center Woodbury,2020-04-23,,,0,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-04-23,44,3,7,,,6.8,0,2,21,19,0,13,0,31,,,10
KHS,Jefferson Health New Jersey - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-04-23,15,3,1,,,14.0,0,4,10,11,0,2,0,13,,,1
3100861,Jefferson Washington Township Hospital,2020-04-23,32,5,0,,,4.6,0,14,33,16,0,5,0,27,,,2
3100740,Jersey City Medical Center,2020-04-23,93,3,0,,,,0,17,19,82,30,,,66,,,26
3100750,Monmouth Medical Center,2020-04-23,39,4,0,,,,0,5,22,0,19,,,24,,,17
3100840,Monmouth Medical Center Southern Campus,2020-04-23,27,2,0,,,,14,3,0,15,9,,,20,,,6
3100150,Morristown Medical Center,2020-04-23,198,45,0,,,39.0,54,24,64,132,56,37,19,131,23,6,95
3100020,Newark Beth Israel Medical Center,2020-04-23,195,9,0,,,,0,0,9,9,42,,,162,,,39
3100280,Newton Medical Center,2020-04-23,41,8,0,,,7.0,0,17,30,38,0,12,1,36,7,1,10
3100510,Overlook Medical Center,2020-04-23,192,25,0,,,18.6,25,12,41,161,19,59,2,137,26,9,66
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-04-23,68,3,0,,,8.7,7,,52,35,21,,1,49,,,15
3101100,RWJ University Hospital Hamilton,2020-04-23,38,0,0,,,,0,3,4,64,11,,,27,,,10
3100240,RWJ University Hospital Rahway,2020-04-23,59,13,0,,,,1,0,0,5,12,,,60,,,10
3100480,RWJ University Hospital Somerset,2020-04-23,109,3,0,,,,0,1,0,56,26,,,86,,,24
RWJB,RWJBarnabas Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-04-23,238,8,0,,,,0,11,43,50,,49,,157,,,51
3100760,Saint Barnabas Medical Center,2020-04-23,222,29,0,,,,30,1,32,39,61,,,190,,,55
STC,Saint Clare's Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-04-23,50,1,1,,,12.7,4,,4,66,,16,4,31,,,19
3100502,Saint Clare's Hospital Dover,2020-04-23,40,5,0,,,16.0,1,,7,68,,9,10,27,,,12
3100960,Saint Michael's Medical Center,2020-04-23,68,18,0,,,6.0,,9,,103,,26,,60,11,2,24
3100700,Saint Peter's University Hospital,2020-04-23,134,9,0,,,8.44,,11,14,8,,26,2,115,29,0,22
3100910,Salem Medical Center,2020-04-23,9,13,0,,,6.0,,1,,91,,4,,9,,,1
3100470,Shore Medical Center,2020-04-23,19,6,3,,,3.8,1,1,0,56,5,9,0,11,3,0,4
3100210,St. Francis Medical Center,2020-04-23,43,2,0,,,4.0,,1,36,24,,13,,31,,,10
SJH,St. Joseph's Health - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-04-23,348,4,0,,,13.6,0,0,38,75,0,98,39,190,23,8,90
3100191,St. Joseph's Wayne Medical Center,2020-04-23,76,0,1,,,15.4,0,2,8,59,0,11,26,55,4,7,18
3100600,St. Luke's Warren Campus,2020-04-23,16,0,0,,,,,5,,38,,6,,10,,,4
3100060,St. Mary's General Hospital,2020-04-23,68,9,0,,,14.15,3,21,7,33,5,13,1,57,,,8
3100120,The Valley Hospital,2020-04-23,161,17,0,,,9.4,9,4,11,108,25,10,0,151,,,23
3100270,Trinitas Regional Medical Center,2020-04-23,104,53,0,,,28.3,,1,,1,,37,,124,,,36
3101190,University Hospital,2020-04-23,158,23,0,,,6.0,,12,16,90,43,,,138,14,6,43
4PPEVHS,Valley Health System - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-04-23,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-04-23,39,9,7,,,6.5,7,1,,65,3,14,,31,,,11
3100570,Virtua Memorial,2020-04-23,66,14,1,,,8.6,9,19,,87,11,22,1,46,,,13
3100290,Virtua Our Lady of Lourdes Hospital,2020-04-23,50,18,2,,,10.0,8,36,,45,12,17,,39,,,13
3100221,Virtua Voorhees,2020-04-23,66,25,0,,,8.64,3,19,,67,16,20,,55,,,18
3100610,Virtua Willingboro Hospital,2020-04-23,17,6,0,,,11.6,,12,,29,,7,,16,,,3
ATL,AtlantiCare - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-04-24,17,0,0,,,7.0,10,0,20,73,3,0,0,14,,,3
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-04-24,35,4,3,,,7.0,9,0,0,49,7,0,0,32,,,5
FMSAtlanic,Atlantic City FMS,2020-04-24,4,0,1,,,,,,,23,,,,4,,,
AHS,Atlantic Health System - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-04-24,34,13,5,,,8.0,0,4,80,51,0,10,9,28,1,1,9
3100110,Cape Regional Health System,2020-04-24,9,5,3,,,7.5,0,3,42,9,0,4,0,10,7,0,2
CHS,Capital Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-04-24,74,4,6,,,13.4,,1,19,16,,23,5,50,,,20
3100920,Capital Health Regional Medical Center,2020-04-24,68,13,4,,,,,11,13,9,,24,4,53,,,15
3100250,CarePoint Health Bayonne Medical Center,2020-04-24,41,18,0,,,9.8,6,1,0,0,4,16,0,39,,,12
3100160,CarePoint Health Christ Hospital,2020-04-24,93,19,2,,,7.3,5,2,0,0,10,22,0,80,,,20
3100400,CarePoint Health Hoboken University Medical Center,2020-04-24,58,5,0,,,12.4,2,2,0,0,3,30,0,30,,,12
4PPECPH,CarePoint Heatlh - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-04-24,76,27,0,,,,1,1,7,13,13,9,0,81,,,18
3100170,Chilton Medical Center - Atlantic Health System,2020-04-24,62,12,1,,,15.0,0,14,2,60,0,17,1,56,1,3,17
3100090,Clara Maass Medical Center,2020-04-24,155,0,0,,,,0,0,,5,45,,,110,,,44
3100410,Community Medical Center,2020-04-24,110,7,29,,,,,14,7,29,50,,,67,,,6
4PPECHS,"Cooper Health System, The - Central Supply",2020-04-24,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-04-24,77,19,0,,,9.71,0,18,0,98,0,36,0,60,,,28
3100310,Deborah Heart and Lung Center,2020-04-24,7,1,0,,,3.5,2,2,4,32,1,0,0,7,,,0
ACS-EO,East Orange ACS,2020-04-24,,,0,,,,,,,,,,,,,,
3100830,East Orange General Hospital,2020-04-24,35,12,0,,,9.0,0,0,0,0,0,13,0,42,,,14
FMSEdison,Edison FMS,2020-04-24,22,0,2,,,0.0,,,103,,,,0,,,,0
3100450,Englewood Hospital,2020-04-24,130,17,0,,,9.1,,5,,22,,32,9,106,,,28
HMH,Hackensack Meridian Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-04-24,63,25,0,,,7.98,1,0,0,24,19,0,0,68,,,12
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-04-24,325,32,0,,,10.72,0,0,0,0,138,0,15,201,,,96
3101080,Hackensack Meridian Health JFK Medical Center,2020-04-24,289,7,12,,,8.79,7,0,16,62,62,0,3,171,,,60
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-04-24,158,24,13,,,13.16,8,0,13,20,65,0,4,110,,,57
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-04-24,91,7,0,,,10.0,,3,2,22,,25,,88,,,15
3100522,Hackensack Meridian Health Ocean Medical Center,2020-04-24,118,24,0,,,9.91,1,0,9,7,47,0,1,113,,,33
3100030,Hackensack Meridian Health Palisades Medical Center,2020-04-24,89,9,0,,,6.68,3,0,19,12,49,0,9,64,,,23
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-04-24,29,2,0,,,7.1,0,0,0,5,11,0,0,29,,,7
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-04-24,42,19,1,,,6.85,0,0,0,0,11,0,1,49,,,6
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-04-24,82,15,0,,,7.82,0,0,0,0,23,0,2,74,,,17
3100340,Hackensack Meridian Health Riverview Medical Center,2020-04-24,28,9,0,,,6.09,8,0,19,26,5,0,0,34,,,3
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-04-24,28,5,0,,,14.6,0,0,4,42,6,0,0,27,,,13
3101150,Hackettstown Medical Center,2020-04-24,20,6,0,,,10.5,0,2,0,39,0,13,0,13,4,0,8
3100080,Holy Name Medical Center,2020-04-24,80,131,0,,,,12,6,0,45,16,30,15,117,,,31
3101189,Hudson Regional Hospital,2020-04-24,36,3,0,,,12.0,,2,,27,,12,,27,,,8
ACS-Hunterd,Hunterdon ACS,2020-04-24,,,0,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-04-24,38,30,0,,,17.6,0,13,27,43,0,22,0,46,12,0,11
IMC,Inspira Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-04-24,3,3,0,,,1.0,0,0,0,70,0,6,0,4,,,0
310069A,Inspira Medical Center Mullica Hill,2020-04-24,36,17,0,,,4.63,0,10,0,79,0,13,0,49,,,3
3100324,Inspira Medical Center Vineland,2020-04-24,50,30,0,,,5.98,0,18,0,60,0,41,0,87,,,19
3100810,Inspira Medical Center Woodbury,2020-04-24,,,0,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-04-24,43,3,0,,,6.2,0,5,21,14,0,9,4,33,,,8
KHS,Jefferson Health New Jersey - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-04-24,16,3,1,,,15.0,0,4,11,17,0,1,0,18,,,1
3100861,Jefferson Washington Township Hospital,2020-04-24,29,5,0,,,3.33,0,13,34,24,0,4,4,26,,,2
3100740,Jersey City Medical Center,2020-04-24,92,1,0,,,,0,20,23,94,27,,,66,,,26
3100750,Monmouth Medical Center,2020-04-24,35,2,0,,,,0,7,39,0,20,,,17,,,16
3100840,Monmouth Medical Center Southern Campus,2020-04-24,27,3,1,,,,15,2,0,10,15,,,15,,,14
3100150,Morristown Medical Center,2020-04-24,181,51,0,,,14.7,39,30,59,156,54,37,21,120,28,7,82
3100020,Newark Beth Israel Medical Center,2020-04-24,188,19,3,,,,0,1,0,0,68,,,139,,,48
3100280,Newton Medical Center,2020-04-24,35,15,1,,,10.0,0,17,40,38,0,15,1,34,9,1,10
3100510,Overlook Medical Center,2020-04-24,184,35,2,,,12.5,35,29,59,125,19,59,2,139,13,3,65
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-04-24,69,1,0,,,8.7,5,,48,31,23,,1,46,,,16
3101100,RWJ University Hospital Hamilton,2020-04-24,40,0,2,,,,0,1,2,57,11,,,29,,,11
3100240,RWJ University Hospital Rahway,2020-04-24,59,0,0,,,,0,0,0,4,10,,,49,,,10
3100480,RWJ University Hospital Somerset,2020-04-24,119,2,9,,,,0,2,0,50,27,,,94,,,24
RWJB,RWJBarnabas Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-04-24,217,2,0,,,,0,8,41,52,,50,,148,,,32
3100760,Saint Barnabas Medical Center,2020-04-24,222,28,0,,,,37,2,48,49,61,,,189,,,57
STC,Saint Clare's Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-04-24,50,0,0,,,13.1,2,,4,59,,16,3,31,,,22
3100502,Saint Clare's Hospital Dover,2020-04-24,37,8,0,,,16.5,0,,7,78,,9,13,23,,,15
3100960,Saint Michael's Medical Center,2020-04-24,66,24,4,,,7.0,,9,,101,,27,,63,9,2,23
3100700,Saint Peter's University Hospital,2020-04-24,117,9,0,,,8.44,,10,30,24,,28,3,95,22,3,23
3100910,Salem Medical Center,2020-04-24,7,14,0,,,7.0,,3,,101,,5,,9,,,1
3100470,Shore Medical Center,2020-04-24,23,2,0,,,3.9,3,3,0,49,6,8,0,11,2,0,1
3100210,St. Francis Medical Center,2020-04-24,42,0,0,,,7.75,,10,34,19,,10,,32,,,6
SJH,St. Joseph's Health - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-04-24,331,12,0,,,13.9,0,0,39,79,0,97,39,190,21,12,83
3100191,St. Joseph's Wayne Medical Center,2020-04-24,71,0,0,,,15.9,0,6,15,64,0,12,20,46,10,2,16
3100600,St. Luke's Warren Campus,2020-04-24,17,0,1,,,,,4,,41,,6,,11,,,5
3100060,St. Mary's General Hospital,2020-04-24,69,8,0,,,11.91,2,22,9,23,6,11,0,60,,,9
3100120,The Valley Hospital,2020-04-24,167,9,0,,,9.6,8,4,10,115,26,10,0,140,,,23
3100270,Trinitas Regional Medical Center,2020-04-24,92,60,0,,,28.3,,0,,0,,37,,115,,,34
3101190,University Hospital,2020-04-24,146,22,0,,,6.4,,16,19,63,42,,,126,15,3,40
4PPEVHS,Valley Health System - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-04-24,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-04-24,38,13,3,,,6.73,5,2,,65,6,13,,32,,,9
3100570,Virtua Memorial,2020-04-24,68,18,6,,,6.3,20,22,,74,10,21,,55,,,13
3100290,Virtua Our Lady of Lourdes Hospital,2020-04-24,43,21,0,,,9.69,10,37,,36,13,19,1,31,,,14
3100221,Virtua Voorhees,2020-04-24,67,28,4,,,8.7,3,19,,67,14,22,,59,,,20
3100610,Virtua Willingboro Hospital,2020-04-24,18,12,7,,,14.65,,12,,21,,8,,22,,,3
ATL,AtlantiCare - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-04-25,17,0,0,,,6.0,12,0,19,71,3,0,0,14,,,3
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-04-25,40,3,4,,,6.0,9,0,0,33,8,0,0,35,,,5
FMSAtlanic,Atlantic City FMS,2020-04-25,5,0,1,,,,,,,22,,,,5,,,
AHS,Atlantic Health System - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-04-25,39,8,0,,,0.0,0,3,80,50,0,10,7,30,2,1,10
3100110,Cape Regional Health System,2020-04-25,12,10,8,,,7.5,0,1,38,5,0,7,0,15,4,0,2
CHS,Capital Health - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-04-25,74,4,0,,,13.6,,2,14,10,,22,3,53,,,18
3100920,Capital Health Regional Medical Center,2020-04-25,74,10,3,,,,,11,14,11,,25,7,52,,,17
3100250,CarePoint Health Bayonne Medical Center,2020-04-25,44,15,0,,,9.8,6,0,0,0,3,16,0,40,,,19
3100160,CarePoint Health Christ Hospital,2020-04-25,92,21,1,,,7.6,5,0,0,0,5,23,0,85,,,20
3100400,CarePoint Health Hoboken University Medical Center,2020-04-25,50,14,1,,,12.4,3,1,0,0,4,35,0,30,,,12
4PPECPH,CarePoint Heatlh - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-04-25,78,20,0,,,10.25,2,0,7,20,13,8,0,77,,,16
3100170,Chilton Medical Center - Atlantic Health System,2020-04-25,60,27,13,,,15.0,0,8,3,60,0,18,2,67,5,1,15
3100090,Clara Maass Medical Center,2020-04-25,153,1,0,,,,0,0,19,4,44,,,110,,,42
3100410,Community Medical Center,2020-04-25,94,7,0,,,,,36,16,39,11,,,90,,,6
4PPECHS,"Cooper Health System, The - Central Supply",2020-04-25,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-04-25,81,21,6,,,10.55,0,12,0,99,0,41,0,61,,,29
3100310,Deborah Heart and Lung Center,2020-04-25,6,3,1,,,3.3,3,4,4,31,2,0,0,7,,,2
ACS-EO,East Orange ACS,2020-04-25,,,0,,,,,,,,,,,,,,
3100830,East Orange General Hospital,2020-04-25,34,13,0,,,9.0,0,0,0,0,0,13,0,37,,,16
FMSEdison,Edison FMS,2020-04-25,27,0,5,,,0.0,,,98,,,,0,,,,0
3100450,Englewood Hospital,2020-04-25,127,22,2,,,10.1,,5,,30,,33,5,111,,,30
HMH,Hackensack Meridian Health - Central Supply,2020-04-25,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-04-25,59,24,0,,,8.04,3,0,0,18,15,0,0,63,,,10
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-04-25,322,28,0,,,10.8,0,0,0,0,144,0,10,199,,,100
3101080,Hackensack Meridian Health JFK Medical Center,2020-04-25,275,13,0,,,9.12,14,0,12,73,56,0,4,170,,,58
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-04-25,149,20,0,,,13.47,13,0,10,26,59,0,3,103,,,45
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-04-25,80,14,0,,,9.0,,4,2,18,,28,,91,,,14
3100522,Hackensack Meridian Health Ocean Medical Center,2020-04-25,116,22,0,,,10.18,2,0,11,12,41,0,0,101,,,32
3100030,Hackensack Meridian Health Palisades Medical Center,2020-04-25,84,15,1,,,6.98,3,0,21,16,51,0,9,62,,,24
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-04-25,29,0,0,,,4.66,1,0,0,8,11,0,0,29,,,6
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-04-25,38,15,0,,,6.94,1,0,0,0,10,0,1,43,,,8
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-04-25,74,12,0,,,7.85,0,0,0,0,21,0,4,66,,,15
3100340,Hackensack Meridian Health Riverview Medical Center,2020-04-25,26,8,0,,,10.68,6,0,21,32,5,0,1,29,,,4
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-04-25,23,8,0,,,14.86,7,0,4,42,6,0,0,24,,,9
3101150,Hackettstown Medical Center,2020-04-25,18,10,2,,,10.5,0,1,0,44,0,14,1,13,7,0,7
3100080,Holy Name Medical Center,2020-04-25,80,132,1,,,,17,10,0,55,11,26,13,107,,,28
3101189,Hudson Regional Hospital,2020-04-25,32,5,0,,,,,2,,20,,12,0,25,,,9
