state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
KS,Kansas,29APR2020,3752,2292,5211,5356,40.6,35.8,45.4,246,105,387,2.7,1.4,3.9,504,188,819,544,49.8,35.8,63.9,
KS,Kansas,30APR2020,3723,2249,5197,5475,40.6,35.9,45.2,254,121,387,2.8,1.6,3.9,542,225,858,515,51.5,37.6,65.4,
KS,Kansas,01MAY2020,3750,2271,5228,5476,40.8,36.6,45.1,256,114,398,2.8,1.6,4.0,510,213,806,539,48.7,36.7,60.8,
KS,Kansas,02MAY2020,3577,2154,4999,5671,38.7,34.3,43.1,222,104,341,2.4,1.4,3.4,525,218,832,523,50.0,36.5,63.5,
KS,Kansas,03MAY2020,3564,2121,5008,5665,38.8,33.3,44.4,236,105,367,2.6,1.5,3.6,510,216,804,535,49.1,35.4,62.7,
KS,Kansas,04MAY2020,3754,2220,5288,5578,40.4,35.5,45.3,221,84,358,2.4,1.3,3.5,538,215,861,543,50.8,37.4,64.3,
KS,Kansas,05MAY2020,3884,2294,5475,5393,41.8,36.9,46.8,224,91,357,2.4,1.3,3.5,592,245,939,492,54.4,38.9,70.0,
KS,Kansas,06MAY2020,3992,2380,5604,5248,43.2,38.4,48.0,253,110,397,2.7,1.6,3.9,587,248,925,486,54.8,39.0,70.5,
KS,Kansas,07MAY2020,3963,2222,5705,5527,42.7,38.0,47.5,243,99,387,2.6,1.5,3.7,587,235,938,553,54.2,39.1,69.4,
KS,Kansas,08MAY2020,4037,2322,5752,5501,42.4,37.7,47.2,262,77,447,2.8,1.1,4.4,603,253,953,533,53.4,39.2,67.5,
KS,Kansas,09MAY2020,3870,2451,5290,5296,40.5,35.0,46.0,267,135,399,2.8,1.8,3.8,616,210,1021,393,54.1,23.0,84.4,
KS,Kansas,10MAY2020,3586,2127,5045,5723,39.3,34.4,44.2,243,106,380,2.7,1.6,3.7,643,307,978,522,64.2,49.5,79.0,
KS,Kansas,11MAY2020,3781,2073,5489,5762,40.5,35.4,45.6,193,77,308,2.1,1.2,2.9,604,241,966,606,51.9,37.1,66.7,
KS,Kansas,12MAY2020,4125,2574,5677,5179,43.2,37.7,48.6,189,0,390,2.0,0.1,3.8,648,280,1016,591,52.6,39.5,65.6,
KS,Kansas,13MAY2020,4251,2668,5833,5067,45.7,40.7,50.7,274,55,494,2.9,1.0,4.9,666,316,1016,543,54.8,42.2,67.3,
KS,Kansas,14MAY2020,4326,2706,5947,4947,46.7,41.2,52.2,281,88,474,3.0,1.4,4.7,646,303,988,556,53.7,42.0,65.3,
KS,Kansas,15MAY2020,4191,2623,5758,4959,45.0,40.2,49.9,300,175,425,3.2,2.2,4.2,664,333,995,517,53.8,41.2,66.4,
KS,Kansas,16MAY2020,3849,2343,5354,5345,42.0,37.3,46.7,262,122,401,2.9,1.8,4.0,571,264,877,575,48.8,36.6,60.9,
KS,Kansas,17MAY2020,3708,2279,5137,5516,40.2,35.6,44.8,229,110,347,2.5,1.6,3.3,564,255,872,582,49.1,36.0,62.3,
KS,Kansas,18MAY2020,3804,2342,5265,5347,41.3,36.6,46.0,227,104,350,2.5,1.5,3.4,562,246,877,621,47.7,35.0,60.5,
KS,Kansas,19MAY2020,4155,2543,5767,5019,45.4,40.1,50.8,239,106,371,2.6,1.5,3.7,622,272,971,524,54.2,39.4,69.0,
KS,Kansas,20MAY2020,4304,2654,5954,4956,46.8,41.8,51.9,258,130,386,2.8,1.8,3.8,658,294,1022,495,57.6,42.0,73.2,
KS,Kansas,21MAY2020,4354,2428,6280,4847,47.0,41.2,52.9,208,88,329,2.2,1.2,3.3,635,229,1042,502,55.2,42.4,68.0,
KS,Kansas,22MAY2020,4430,2526,6334,4831,48.3,42.2,54.4,200,71,329,2.2,1.1,3.3,672,280,1064,479,59.2,47.7,70.7,
KS,Kansas,23MAY2020,4218,2385,6051,5169,45.9,39.8,52.1,161,41,280,1.8,0.7,2.8,648,253,1043,486,56.9,44.0,69.9,
KS,Kansas,24MAY2020,3987,2435,5539,5435,42.2,36.7,47.7,154,60,248,1.6,0.8,2.5,618,280,956,569,54.5,42.2,66.8,
KS,Kansas,25MAY2020,3874,2322,5426,5424,41.1,34.3,47.9,216,88,343,2.3,1.3,3.3,591,262,921,584,49.8,38.0,61.6,
KS,Kansas,26MAY2020,4067,2377,5756,5454,44.2,38.8,49.5,185,65,306,2.0,1.0,3.0,613,298,928,403,52.2,40.0,64.3,
KS,Kansas,27MAY2020,4432,2597,6267,5293,46.0,40.2,51.8,209,79,339,2.2,1.1,3.3,547,216,877,466,53.7,40.6,66.9,
KS,Kansas,28MAY2020,4728,2386,7070,5305,48.2,41.9,54.5,203,76,330,2.1,1.0,3.2,554,186,921,512,54.0,41.9,66.1,
KS,Kansas,29MAY2020,4917,2712,7121,4546,49.3,42.0,56.6,238,64,412,2.4,0.9,3.9,599,203,994,488,56.7,41.4,71.9,
KS,Kansas,30MAY2020,4253,2613,5892,5483,45.3,40.1,50.5,248,67,429,2.6,1.1,4.2,563,199,928,555,52.1,35.6,68.5,
KS,Kansas,31MAY2020,4044,2488,5600,5655,43.3,37.6,49.0,214,73,354,2.3,1.1,3.5,558,211,906,560,51.6,36.4,66.8,
KS,Kansas,01JUN2020,4295,2639,5952,5518,45.4,39.8,51.0,186,52,320,2.0,0.8,3.2,586,225,947,529,54.2,37.8,70.7,
KS,Kansas,02JUN2020,4482,2798,6166,5037,48.7,44.0,53.4,290,37,542,3.1,0.6,5.6,611,217,1005,501,56.6,37.9,75.3,
KY,Kentucky,01APR2020,7342,3910,10773,7226,50.3,41.1,59.5,1013,3,2148,6.9,0.0,13.9,1022,381,1664,982,50.9,35.1,66.7,
KY,Kentucky,02APR2020,6763,3815,9711,7807,46.3,41.3,51.4,567,260,873,3.9,2.3,5.4,1088,396,1780,901,54.6,39.9,69.4,
KY,Kentucky,03APR2020,6780,3701,9859,7872,46.2,40.6,51.8,600,252,948,4.1,2.3,5.9,1069,393,1746,915,53.8,39.3,68.3,
KY,Kentucky,04APR2020,5736,3310,8162,9582,37.4,30.1,44.7,613,283,943,4.0,2.4,5.6,1095,410,1781,1042,51.2,36.3,66.1,
KY,Kentucky,05APR2020,6667,3788,9546,8675,42.2,36.5,47.8,667,339,995,4.2,2.7,5.7,1127,451,1803,1012,54.8,39.2,70.4,
KY,Kentucky,06APR2020,6346,3596,9097,9469,40.2,35.4,44.9,773,340,1206,4.9,3.0,6.8,1109,426,1792,910,54.4,43.2,65.6,
KY,Kentucky,07APR2020,6952,3809,10096,9045,44.1,37.3,51.0,713,328,1098,4.5,2.9,6.2,1226,453,1999,833,59.9,45.9,74.0,
KY,Kentucky,08APR2020,7095,4090,10100,8617,45.4,39.2,51.5,729,306,1152,4.7,2.8,6.6,1182,446,1918,837,58.8,45.1,72.6,
KY,Kentucky,09APR2020,7092,4046,10137,7610,48.2,42.3,54.2,747,317,1176,5.1,3.0,7.2,1193,443,1942,1003,54.3,38.7,69.9,
KY,Kentucky,10APR2020,6927,3947,9907,7787,47.0,41.1,52.9,771,344,1199,5.2,3.2,7.2,1211,469,1954,985,55.0,39.9,70.0,
KY,Kentucky,11APR2020,6463,3590,9336,8278,44.3,38.5,50.1,714,302,1126,4.9,3.0,6.8,1122,398,1845,1083,50.9,36.2,65.5,
KY,Kentucky,12APR2020,6153,3560,8746,8290,42.8,37.6,48.1,709,275,1142,4.9,2.7,7.2,1058,410,1706,1158,47.8,33.9,61.6,
KY,Kentucky,13APR2020,6429,3805,9052,7939,44.1,38.7,49.6,898,422,1374,6.2,3.8,8.6,1028,378,1677,1171,47.4,32.6,62.2,
KY,Kentucky,14APR2020,6538,3891,9184,7964,45.6,39.8,51.4,744,314,1173,5.2,3.1,7.2,1128,447,1810,1035,52.5,36.4,68.6,
KY,Kentucky,15APR2020,6550,4075,9026,7835,46.0,40.1,52.0,689,320,1057,4.8,3.1,6.6,1056,461,1651,1109,49.2,35.1,63.3,
KY,Kentucky,16APR2020,6490,4092,8888,7777,45.9,40.1,51.8,620,288,951,4.4,2.7,6.0,1043,476,1610,1106,49.1,35.4,62.8,
KY,Kentucky,17APR2020,6548,4159,8938,7684,46.0,40.4,51.6,615,283,946,4.3,2.7,6.0,1024,453,1595,1095,48.7,35.5,61.9,
KY,Kentucky,18APR2020,6340,3956,8724,7876,44.5,38.6,50.5,605,288,922,4.2,2.7,5.8,1031,448,1613,1074,54.4,41.7,67.2,
KY,Kentucky,19APR2020,6364,3970,8759,7997,44.3,38.4,50.2,607,297,917,4.2,2.8,5.7,1053,448,1657,842,55.6,44.1,67.0,
KY,Kentucky,20APR2020,6694,4255,9133,7484,47.0,41.8,52.3,635,303,967,4.5,2.7,6.2,1209,560,1857,1049,58.8,47.3,70.3,
KY,Kentucky,21APR2020,6948,4397,9499,7077,49.1,43.7,54.4,595,312,878,4.2,2.8,5.6,1242,582,1901,966,55.3,44.3,66.3,
KY,Kentucky,22APR2020,7207,4565,9849,6777,51.3,46.3,56.3,627,301,953,4.5,2.7,6.2,1257,579,1936,987,56.4,45.4,67.5,
KY,Kentucky,23APR2020,7260,4600,9920,6715,52.0,46.8,57.2,598,276,921,4.3,2.5,6.0,1231,567,1896,1002,55.2,43.3,67.1,
KY,Kentucky,24APR2020,7094,4470,9719,7277,49.2,43.7,54.7,627,310,943,4.3,2.7,6.0,1259,588,1929,974,56.3,46.5,66.1,
KY,Kentucky,25APR2020,6846,4536,9156,7472,47.7,42.9,52.6,623,320,926,4.3,2.6,6.0,1227,645,1809,984,54.4,44.8,64.0,
KY,Kentucky,26APR2020,6681,4430,8932,7636,46.7,42.0,51.3,547,277,817,3.8,2.3,5.3,1136,575,1697,1073,51.4,42.6,60.2,
KY,Kentucky,27APR2020,6792,4506,9077,7547,47.4,42.9,51.8,551,276,827,3.8,2.3,5.4,1143,584,1701,1085,51.5,42.8,60.3,
KY,Kentucky,28APR2020,7198,4615,9781,7214,50.4,45.4,55.5,559,289,830,3.9,2.5,5.4,1201,583,1819,1036,54.0,44.6,63.3,
KY,Kentucky,29APR2020,7475,4861,10088,7085,51.6,46.7,56.6,566,288,843,3.9,2.4,5.4,1252,635,1869,979,56.0,46.2,65.8,
KY,Kentucky,30APR2020,7496,4870,10121,7027,51.6,46.1,57.0,536,267,804,3.7,2.2,5.1,1282,634,1929,929,58.1,47.5,68.7,
KY,Kentucky,01MAY2020,7574,4918,10230,7001,52.2,47.3,57.1,538,272,803,3.7,2.3,5.1,1269,638,1900,952,57.3,47.9,66.8,
KY,Kentucky,02MAY2020,7324,4723,9926,7244,50.3,45.1,55.5,531,266,796,3.6,2.3,5.0,1242,621,1862,1020,55.0,45.4,64.7,
KY,Kentucky,03MAY2020,7061,4541,9581,7512,48.5,43.1,53.8,552,269,835,3.8,2.3,5.3,1269,648,1889,993,56.1,46.8,65.4,
KY,Kentucky,04MAY2020,7294,4701,9887,7286,50.1,44.5,55.6,586,301,870,4.0,2.5,5.5,1302,673,1932,955,57.8,48.0,67.5,
KY,Kentucky,05MAY2020,7502,4787,10218,7378,51.4,45.6,57.3,598,303,893,4.1,2.6,5.6,1316,661,1970,1017,58.1,47.6,68.5,
KY,Kentucky,06MAY2020,7722,4998,10446,7279,51.9,46.6,57.2,573,308,838,3.9,2.6,5.1,1344,698,1989,1028,57.6,47.8,67.4,
KY,Kentucky,07MAY2020,7835,4765,10906,7660,52.3,46.3,58.4,602,279,924,4.0,2.5,5.6,1368,620,2115,1153,57.5,46.8,68.2,
KY,Kentucky,08MAY2020,8002,5331,10673,6971,51.6,47.7,55.5,741,351,1131,4.8,2.7,6.9,1372,812,1932,888,54.4,44.9,63.8,
KY,Kentucky,09MAY2020,6892,4685,9099,7317,46.2,41.0,51.4,601,348,855,4.0,2.7,5.4,1148,613,1683,1101,50.7,40.6,60.8,
KY,Kentucky,10MAY2020,6992,4425,9559,7909,49.1,43.2,55.0,509,235,783,3.6,2.2,5.0,1212,577,1847,1119,53.8,43.2,64.3,
KY,Kentucky,11MAY2020,7549,5109,9990,7159,50.7,46.3,55.2,471,246,696,3.2,1.9,4.4,1260,777,1743,880,54.7,46.6,62.9,
KY,Kentucky,12MAY2020,7419,4646,10191,7462,50.3,44.7,55.9,495,208,782,3.4,2.0,4.7,1069,467,1671,1195,50.8,41.1,60.6,
KY,Kentucky,13MAY2020,8032,5181,10883,6777,54.2,48.1,60.3,468,223,714,3.2,1.9,4.4,1306,649,1962,985,57.0,45.8,68.2,
KY,Kentucky,14MAY2020,8228,5288,11168,6658,55.3,49.4,61.2,495,217,772,3.3,1.9,4.7,1292,646,1938,987,56.7,46.4,66.9,
KY,Kentucky,15MAY2020,8366,5373,11359,6575,56.1,49.8,62.4,484,226,741,3.2,2.0,4.5,1371,694,2048,916,60.3,49.6,70.9,
KY,Kentucky,16MAY2020,8013,5145,10882,6892,53.7,47.5,59.8,504,259,749,3.4,2.2,4.5,1440,731,2150,900,61.5,50.4,72.7,
KY,Kentucky,17MAY2020,7701,4942,10460,7173,51.7,45.8,57.6,558,236,880,3.7,2.1,5.4,1360,679,2040,946,59.1,48.1,70.1,
KY,Kentucky,18MAY2020,8115,5046,11184,7113,54.6,48.5,60.6,492,204,780,3.3,1.9,4.7,1383,638,2129,1018,60.1,48.4,71.7,
KY,Kentucky,19MAY2020,8464,5270,11658,6760,55.6,49.4,61.8,558,224,892,3.7,2.0,5.3,1484,715,2253,911,61.8,50.3,73.3,
KY,Kentucky,20MAY2020,8741,5470,12013,6611,57.4,51.4,63.4,511,239,784,3.4,2.1,4.7,1471,698,2245,962,61.5,50.2,72.7,
KY,Kentucky,21MAY2020,8829,5347,12311,7089,57.4,51.0,63.9,562,234,889,3.7,2.1,5.2,1476,598,2353,1093,60.6,49.0,72.2,
KY,Kentucky,22MAY2020,9038,5473,12602,6648,56.8,50.1,63.5,572,249,896,3.6,2.1,5.1,1601,698,2504,1053,61.3,48.3,74.2,
KY,Kentucky,23MAY2020,8699,5222,12176,6959,55.6,48.5,62.6,517,207,826,3.3,1.8,4.8,1578,694,2462,999,61.2,47.9,74.5,
KY,Kentucky,24MAY2020,8141,4762,11520,7475,52.0,44.8,59.1,444,172,717,2.8,1.5,4.1,1464,639,2290,1052,56.8,44.3,69.2,
KY,Kentucky,25MAY2020,8065,4791,11339,7400,51.6,44.7,58.6,565,233,897,3.6,2.0,5.2,1449,654,2244,1035,57.6,45.4,69.8,
KY,Kentucky,26MAY2020,8510,5060,11960,7013,55.0,48.8,61.3,601,260,942,3.9,2.3,5.5,1516,666,2365,1023,61.0,49.0,73.0,
KY,Kentucky,27MAY2020,9327,5613,13042,6172,60.0,53.2,66.8,625,253,998,4.0,2.2,5.8,1588,724,2451,1003,61.9,48.9,74.8,
KY,Kentucky,28MAY2020,9499,5545,13452,6433,61.2,54.5,67.8,704,307,1102,4.5,2.7,6.4,1552,585,2520,1126,59.8,47.7,71.9,
KY,Kentucky,29MAY2020,9276,5910,12642,5482,58.2,53.1,63.2,583,329,838,3.6,2.3,5.0,1572,725,2420,1002,58.7,49.4,67.9,
KY,Kentucky,30MAY2020,7959,5232,10685,6367,54.0,49.1,58.9,428,212,643,2.9,1.7,4.1,1443,926,1960,684,55.9,45.8,66.0,
KY,Kentucky,31MAY2020,7596,4994,10198,6731,51.5,46.9,56.1,357,180,533,2.4,1.4,3.4,1395,900,1891,726,53.8,44.9,62.8,
KY,Kentucky,01JUN2020,7742,5102,10381,6584,52.5,47.5,57.5,458,231,685,3.1,1.9,4.4,1417,911,1922,704,54.9,45.3,64.5,
KY,Kentucky,02JUN2020,8245,5430,11059,6124,55.9,50.8,61.0,451,224,678,3.1,1.8,4.3,1473,940,2006,647,57.5,46.8,68.3,
LA,Louisiana,01APR2020,6943,4327,9559,6634,51.2,44.1,58.2,1284,347,2220,9.5,4.0,14.9,1206,604,1809,834,59.1,49.8,68.3,
LA,Louisiana,02APR2020,7090,4430,9749,6407,52.6,45.2,59.9,1387,451,2323,10.3,5.0,15.6,1256,623,1889,776,61.8,50.6,72.9,
LA,Louisiana,03APR2020,7710,4688,10733,5697,57.5,49.6,65.5,2324,851,3797,17.3,9.7,25.0,1443,700,2185,535,72.9,64.2,81.6,
LA,Louisiana,04APR2020,7389,4446,10331,5894,55.6,47.5,63.8,2388,897,3880,18.0,10.3,25.7,1426,679,2173,538,72.6,63.1,82.0,
LA,Louisiana,05APR2020,7240,4311,10169,5905,55.3,46.7,63.9,2415,914,3915,18.4,10.5,26.4,1390,639,2140,562,72.5,62.3,82.8,
LA,Louisiana,06APR2020,7900,4971,10829,5374,55.7,47.2,64.3,2727,1211,4244,19.2,11.3,27.2,1586,840,2332,356,73.5,63.7,83.3,
LA,Louisiana,07APR2020,8201,4909,11494,6059,56.9,48.1,65.6,2765,1022,4508,19.2,11.0,27.3,1675,777,2573,537,72.7,63.4,82.1,
LA,Louisiana,08APR2020,7791,4462,11119,6649,56.9,49.1,64.8,2756,998,4514,20.1,12.0,28.1,1472,462,2482,830,71.5,62.6,80.4,
LA,Louisiana,09APR2020,7764,4611,10917,6099,56.5,48.5,64.5,2571,913,4229,18.7,10.6,26.8,1456,596,2315,571,72.4,63.4,81.3,
LA,Louisiana,10APR2020,7900,4773,11027,6012,55.3,47.6,62.9,2641,1062,4219,18.5,10.8,26.2,1484,657,2311,539,71.4,63.8,79.0,
LA,Louisiana,11APR2020,7575,4403,10748,6357,54.4,47.0,61.8,2491,847,4135,17.9,9.9,25.9,1432,583,2282,629,68.4,61.3,75.5,
LA,Louisiana,12APR2020,7886,4707,11065,5890,54.8,46.6,63.0,2516,912,4119,17.5,9.4,25.6,1566,734,2397,461,70.8,61.8,79.8,
LA,Louisiana,13APR2020,8452,5099,11805,5958,56.2,48.2,64.3,2560,925,4195,17.1,9.3,24.9,1609,673,2545,620,71.2,63.1,79.3,
LA,Louisiana,14APR2020,7979,4565,11394,7237,55.7,48.5,63.0,2244,688,3800,15.6,8.8,22.4,1336,431,2242,898,69.6,60.9,78.3,
LA,Louisiana,15APR2020,8148,5383,10913,6040,57.4,51.1,63.6,2282,1150,3414,16.1,10.8,21.3,1401,749,2053,570,67.3,58.8,75.7,
LA,Louisiana,16APR2020,8074,5354,10794,6126,56.6,50.6,62.6,2091,1058,3123,14.7,9.9,19.4,1378,734,2022,744,66.2,57.4,75.0,
LA,Louisiana,17APR2020,7865,5255,10475,6312,55.6,49.9,61.2,1993,998,2989,14.1,9.4,18.8,1354,734,1974,645,68.1,60.6,75.6,
LA,Louisiana,18APR2020,7633,5043,10223,6401,54.4,47.9,60.9,1882,910,2853,13.4,8.6,18.2,1350,740,1960,590,69.6,61.2,78.0,
LA,Louisiana,19APR2020,7639,5071,10208,6360,54.6,48.5,60.6,1863,912,2814,13.3,8.6,18.0,1344,742,1945,643,67.6,59.2,76.0,
LA,Louisiana,20APR2020,7906,5260,10553,6126,56.4,50.5,62.2,1861,909,2814,13.3,8.6,17.9,1327,733,1920,713,67.1,59.0,75.2,
LA,Louisiana,21APR2020,8215,5461,10969,5957,58.2,51.8,64.6,1823,940,2705,12.9,8.6,17.2,1368,764,1973,591,67.7,59.0,76.4,
LA,Louisiana,22APR2020,8365,5695,11035,5358,59.0,53.2,64.9,1728,902,2554,12.2,8.0,16.4,1346,766,1925,593,69.1,60.3,77.8,
LA,Louisiana,23APR2020,7966,5327,10604,5802,58.2,52.3,64.0,1619,825,2413,11.8,7.8,15.8,1260,715,1806,638,66.8,58.7,74.9,
LA,Louisiana,24APR2020,7926,5351,10501,5685,57.9,52.4,63.4,1586,824,2349,11.6,7.7,15.5,1284,741,1827,586,66.1,56.8,75.3,
LA,Louisiana,25APR2020,7524,5164,9883,5698,55.7,49.9,61.4,1513,788,2239,11.2,7.3,15.1,1166,673,1660,630,63.1,52.3,73.9,
LA,Louisiana,26APR2020,7328,4846,9810,6012,56.0,49.1,63.0,1467,708,2227,11.2,7.1,15.4,1203,660,1747,595,68.4,57.4,79.4,
LA,Louisiana,27APR2020,7674,5186,10163,5821,56.9,50.7,63.1,1511,786,2235,11.2,7.5,14.9,1210,679,1740,679,66.3,57.3,75.3,
LA,Louisiana,28APR2020,7845,5141,10549,6289,57.7,51.7,63.7,1457,749,2165,10.7,7.1,14.3,1253,579,1927,775,67.3,57.7,76.9,
LA,Louisiana,29APR2020,8306,5526,11086,5714,58.8,51.8,65.9,1554,748,2360,11.0,6.9,15.1,1350,765,1936,668,66.3,57.0,75.5,
LA,Louisiana,30APR2020,8534,5780,11288,5643,60.3,54.2,66.4,1451,737,2166,10.3,6.9,13.6,1314,736,1893,653,64.9,55.0,74.8,
LA,Louisiana,01MAY2020,8340,5551,11128,5757,59.2,52.8,65.7,1433,743,2123,10.2,6.9,13.5,1251,697,1804,720,63.8,54.1,73.5,
LA,Louisiana,02MAY2020,8147,5435,10858,5830,58.1,51.4,64.9,1283,659,1908,9.2,6.2,12.1,1305,750,1861,622,67.6,57.0,78.2,
LA,Louisiana,03MAY2020,7899,5155,10643,6192,57.1,50.3,63.8,1223,604,1842,8.8,5.8,11.8,1250,676,1824,795,64.8,54.6,75.0,
LA,Louisiana,04MAY2020,8189,5416,10962,5839,58.1,50.9,65.4,1295,721,1869,9.2,6.4,12.0,1275,743,1807,717,61.8,52.8,70.8,
LA,Louisiana,05MAY2020,8906,5942,11871,5425,62.9,55.7,70.1,1265,656,1874,8.9,6.1,11.8,1276,683,1868,802,64.9,56.6,73.3,
LA,Louisiana,06MAY2020,9292,6101,12484,5152,64.8,57.5,72.1,1253,550,1955,8.7,5.4,12.0,1330,751,1909,714,64.5,54.8,74.2,
LA,Louisiana,07MAY2020,9393,6254,12533,4968,65.5,58.8,72.1,1231,603,1859,8.6,5.6,11.5,1333,753,1913,697,65.4,56.7,74.0,
LA,Louisiana,08MAY2020,9262,6076,12449,5149,64.5,57.4,71.5,1176,566,1786,8.2,5.3,11.1,1351,767,1934,718,65.7,58.3,73.1,
LA,Louisiana,09MAY2020,8754,5997,11511,8231,61.4,54.1,68.7,1114,512,1715,7.8,4.9,10.8,2123,690,3557,622,73.8,73.8,73.8,
LA,Louisiana,10MAY2020,10058,6987,13130,4171,59.0,51.5,66.6,1302,616,1989,7.7,4.3,11.1,2558,2008,3109,0,83.3,73.8,92.8,
LA,Louisiana,11MAY2020,8621,5529,11713,5805,60.1,52.3,68.0,1174,571,1778,8.2,5.3,11.1,1209,655,1762,705,61.5,50.2,72.7,
LA,Louisiana,12MAY2020,9261,6314,12208,5075,63.3,57.0,69.6,993,443,1543,6.8,4.2,9.4,1311,808,1813,678,66.9,59.0,74.8,
LA,Louisiana,13MAY2020,9397,6368,12426,5040,65.3,59.0,71.5,993,449,1536,6.9,4.3,9.5,1291,743,1838,698,65.1,57.1,73.1,
LA,Louisiana,14MAY2020,9420,6463,12377,4894,65.8,59.5,72.2,974,474,1474,6.8,4.4,9.2,1357,793,1920,656,67.4,58.9,75.9,
LA,Louisiana,15MAY2020,9252,6290,12215,5186,64.3,58.1,70.6,957,481,1432,6.6,4.5,8.8,1348,800,1895,659,67.3,58.0,76.7,
LA,Louisiana,16MAY2020,8903,6019,11786,5441,62.2,55.7,68.7,929,449,1409,6.5,4.2,8.8,1317,770,1864,691,65.7,56.6,74.8,
LA,Louisiana,17MAY2020,8650,5797,11504,5803,60.5,53.9,67.1,920,429,1411,6.4,4.0,8.8,1264,745,1783,767,62.9,54.8,71.0,
LA,Louisiana,18MAY2020,9144,6180,12109,5307,63.1,56.6,69.6,1004,470,1538,6.9,4.3,9.5,1290,750,1829,753,62.8,53.6,72.1,
LA,Louisiana,19MAY2020,9681,6534,12827,5055,66.4,59.9,72.8,946,444,1448,6.5,4.1,8.9,1342,775,1908,675,65.9,56.5,75.4,
LA,Louisiana,20MAY2020,9979,6851,13108,4800,67.7,61.4,73.9,898,450,1346,6.1,4.0,8.1,1405,843,1966,625,69.3,61.4,77.3,
LA,Louisiana,21MAY2020,9974,7146,12803,3920,67.4,61.2,73.5,843,573,1112,5.7,4.5,6.9,1399,871,1927,749,64.0,53.5,74.6,
LA,Louisiana,22MAY2020,9367,6275,12458,4740,67.1,60.0,74.2,656,380,932,4.7,3.4,6.0,1342,770,1915,738,66.3,58.0,74.7,
LA,Louisiana,23MAY2020,8973,6008,11938,5074,63.9,56.1,71.7,640,359,921,4.6,3.2,5.9,1317,760,1874,664,63.8,54.5,73.0,
LA,Louisiana,24MAY2020,8632,5836,11427,5310,62.0,55.1,69.0,648,370,927,4.7,3.3,6.0,1297,759,1835,650,66.7,56.6,76.8,
LA,Louisiana,25MAY2020,8509,5606,11411,5480,60.6,54.6,66.7,673,366,980,4.8,3.3,6.3,1257,709,1804,663,65.0,55.1,74.9,
LA,Louisiana,26MAY2020,8869,6071,11668,4711,63.7,57.3,70.2,676,393,960,4.9,3.5,6.2,1285,769,1802,518,66.8,55.8,77.8,
LA,Louisiana,27MAY2020,9134,6177,12091,4468,66.7,60.3,73.0,627,344,909,4.6,3.2,5.9,1238,684,1792,728,67.6,58.0,77.1,
LA,Louisiana,28MAY2020,9275,5864,12685,4567,68.0,60.8,75.2,640,336,944,4.7,3.2,6.2,1295,623,1968,671,65.3,54.6,76.1,
LA,Louisiana,29MAY2020,9412,6201,12622,4680,67.8,61.8,73.8,561,310,813,4.0,2.9,5.2,1336,757,1916,634,69.3,58.2,80.4,
LA,Louisiana,30MAY2020,8821,6135,11507,5015,63.3,57.3,69.4,530,310,750,3.8,2.8,4.8,1317,819,1815,564,66.9,57.0,76.8,
LA,Louisiana,31MAY2020,8633,6012,11254,5140,62.3,56.4,68.1,506,292,720,3.7,2.7,4.6,1270,781,1758,600,64.7,55.3,74.2,
LA,Louisiana,01JUN2020,8678,6049,11306,5168,62.3,56.3,68.2,524,309,740,3.8,2.8,4.7,1262,786,1738,606,64.4,55.2,73.6,
LA,Louisiana,02JUN2020,9101,6363,11839,4854,64.8,58.7,70.9,505,284,726,3.6,2.5,4.7,1298,815,1781,582,65.9,57.1,74.7,
MA,Massachusetts,01APR2020,6719,1136,12303,5571,53.7,37.1,70.4,1339,386,2292,10.6,7.1,14.2,950,0,2394,955,49.1,28.8,69.3,
MA,Massachusetts,02APR2020,7639,1640,13639,4582,61.6,43.9,79.2,2113,787,3440,17.0,12.3,21.7,1001,0,2307,930,51.0,28.1,73.8,
MA,Massachusetts,03APR2020,7637,1636,13639,4567,61.6,43.6,79.7,2053,925,3181,16.6,11.1,22.0,1080,0,2491,842,55.3,36.4,74.3,
MA,Massachusetts,04APR2020,7355,2169,12541,4658,60.3,51.7,68.9,2168,844,3493,17.8,12.6,22.9,1104,0,2573,810,56.9,38.5,75.2,
MA,Massachusetts,05APR2020,7564,2264,12863,4655,61.3,52.6,70.1,2279,763,3796,18.5,12.8,24.2,1088,5,2462,847,56.0,28.1,83.9,
MA,Massachusetts,06APR2020,8135,2489,13781,4395,65.7,56.5,74.8,2256,799,3712,18.2,12.7,23.8,1213,79,2651,776,60.5,33.2,87.9,
