area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly,title,category,county_code,div_code,county_name,population
46220,"Tuscaloosa, AL",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2840,4.4,26.785,1.32,,28.46,59190,2,20.75,23.13,27.74,33.12,37.95,43160,48100,57690,68890,78940,,,"Tuscaloosa, AL",Metropolitan,"['01063', '01065', '01125']","[None, None, None]","['      Greene County, AL', '      Hale County, AL', '      Tuscaloosa County, AL']","[8111, 14651, 209355]"
46300,"Twin Falls, ID",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1030,9.9,22.061,1.09,,31.6,65730,6.3,24.58,27.56,32.32,37.04,41.04,51120,57330,67230,77040,85360,,,,,,,,
46340,"Tyler, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3710,19.2,35.933,1.77,,30,62400,1.4,21.07,24.47,29.3,35.3,39.77,43820,50900,60940,73430,82710,,,"Tyler, TX",Metropolitan,['48423'],[None],"['      Smith County, TX']",[232751]
46520,"Urban Honolulu, HI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,8840,2.5,19.313,0.95,,51.23,106550,2,34.41,45.06,54.15,59.88,63.54,71570,93710,112620,124540,132160,,,"Urban Honolulu, HI",Metropolitan,,,,
46540,"Utica-Rome, NY",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2720,2.2,21.197,1.04,,34.2,71140,2.6,25.81,29.55,34.23,38.72,44.96,53690,61460,71200,80530,93510,,,"Utica-Rome, NY",Metropolitan,"['36043', '36065']","[None, None]","['      Herkimer County, NY', '      Oneida County, NY']","[61319, 228671]"
46660,"Valdosta, GA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1400,4.1,26.587,1.31,,30.57,63590,2.2,22.02,25.76,29.68,35.45,39.87,45800,53580,61740,73740,82920,,,"Valdosta, GA",Metropolitan,"['13027', '13101', '13173', '13185']","[None, None, None, None]","['      Brooks County, GA', '      Echols County, GA', '      Lanier County, GA', '      Lowndes County, GA']","[15457, 4006, 10423, 117406]"
46700,"Vallejo-Fairfield, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3720,7.4,26.206,1.29,,63.45,131970,6,30.59,49.93,65.29,81.82,94.1,63620,103860,135790,170190,195730,,,"Vallejo-Fairfield, CA",Metropolitan,['06095'],[None],"['      Solano County, CA']",[447643]
47020,"Victoria, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1240,9.6,31.442,1.55,,32.41,67420,2.4,24.12,28.01,32.88,37.16,39.76,50170,58250,68390,77290,82700,,,"Victoria, TX",Metropolitan,"['48057', '48175', '48469']","[None, None, None]","['      Calhoun County, TX', '      Goliad County, TX', '      Victoria County, TX']","[21290, 7658, 92084]"
47220,"Vineland-Bridgeton, NJ",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1240,37.2,20.381,1,,39.6,82370,2.6,30.97,34.27,39.26,45.45,49.39,64430,71290,81650,94540,102740,,,"Vineland-Bridgeton, NJ",Metropolitan,['34011'],[None],"['      Cumberland County, NJ']",[149527]
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,13900,4.9,18.333,0.9,,33.55,69770,1.8,24.1,27.62,32.83,38.18,45.92,50120,57440,68280,79410,95510,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan,"['37053', '51073', '51093', '51095', '51115', '51181', '51199', '51550', '51650', '51700', '51710', '51735', '51740', '51800', '51810', '51830']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","['      Currituck County, NC', '      Gloucester County, VA', '      Isle of Wight County, VA', '      James City County, VA', '      Mathews County, VA', '      Surry County, VA', '      York County, VA', '      Chesapeake city, VA', '      Hampton city, VA', '      Newport News city, VA', '      Norfolk city, VA', '      Poquoson city, VA', '      Portsmouth city, VA', '      Suffolk city, VA', '      Virginia Beach city, VA', '      Williamsburg city, VA']","[27763, 37348, 37109, 76523, 8834, 6422, 68280]"
47300,"Visalia-Porterville, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2050,8.6,13.177,0.65,,43.79,91080,2.1,33.5,37.31,43.53,49.68,58.08,69680,77610,90540,103330,120820,,,"Visalia-Porterville, CA",Metropolitan,['06107'],[None],"['      Tulare County, CA']",[466195]
47380,"Waco, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2160,21.3,18.284,0.9,,32.01,66590,1.9,23.05,26.62,31.34,37.16,43.35,47940,55360,65190,77300,90160,,,"Waco, TX",Metropolitan,['48309'],[None],"['      McLennan County, TX']",[256623]
47460,"Walla Walla, WA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,**,**,**,**,,35.37,73570,4.3,26.23,28.26,31.59,41.03,50.29,54550,58790,65710,85340,104600,,,"Walla Walla, WA",Metropolitan,,,,
47580,"Warner Robins, GA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1040,3.2,14.184,0.7,,31.24,64980,1.9,24.47,26.78,30.49,35.51,38.7,50910,55700,63410,73860,80490,,,"Warner Robins, GA",Metropolitan,['13153'],[None],"['      Houston County, GA']",[157863]
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,43450,2.7,13.668,0.67,,40.08,83370,2.2,27.45,32.77,39.23,46.56,53,57090,68160,81600,96840,110240,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan,"['11001', '24009', '24017', '24033', '51013', '51043', '51059', '51061', '51107', '51153', '51177', '51179', '51187', '51510', '51600', '51610', '51630', '51683', '51685', '54037']","['47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894', '47894']","['      District of Columbia, DC', '      Calvert County, MD', '      Charles County, MD', ""      Prince George's County, MD"", '      Arlington County, VA', '      Clarke County, VA', '      Fairfax County, VA', '      Fauquier County, VA', '      Loudoun County, VA', '      Prince William County, VA', '      Spotsylvania County, VA', '      Stafford County, VA', '      Warren County, VA', '      Alexandria city, VA', '      Fairfax city, VA', '      Falls Church city, VA', '      Fredericksburg city, VA', '      Manassas city, VA', '      Manassas Park city, VA', '      Jefferson County, WV']","[92525, 163257, 236842, 14619, 1147532, 71222, 413538, 470335, 136215, 152882, 40164, 57146]"
47940,"Waterloo-Cedar Falls, IA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2220,17.2,25.03,1.23,,28.19,58630,1.9,21.06,24.53,27.87,31.22,36.15,43800,51030,57970,64940,75200,,,"Waterloo-Cedar Falls, IA",Metropolitan,"['19013', '19017', '19075']","[None, None, None]","['      Black Hawk County, IA', '      Bremer County, IA', '      Grundy County, IA']","[131228, 25062, 12232]"
48060,"Watertown-Fort Drum, NY",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,890,5.3,22.301,1.1,,33.29,69250,2.2,25.41,28.28,33.15,38.04,43.63,52860,58820,68940,79110,90740,,,"Watertown-Fort Drum, NY",Metropolitan,,,,
48140,"Wausau, WI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1650,7.9,23.184,1.14,,32.88,68400,1.5,25.84,28.05,32.05,37.03,42.15,53740,58340,66660,77010,87680,,,"Wausau, WI",Metropolitan,['55073'],[None],"['      Marathon County, WI']",[135692]
48260,"Weirton-Steubenville, WV-OH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,920,18,25.533,1.26,,30.06,62520,2.7,23.22,26.37,29.62,34.2,37.78,48300,54850,61610,71140,78590,,,"Weirton-Steubenville, WV-OH",Metropolitan,"['39081', '54009', '54029']","[None, None, None]","['      Jefferson County, OH', '      Brooke County, WV', '      Hancock County, WV']","[65325, 21939, 28810]"
48300,"Wenatchee, WA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1330,16.6,27.666,1.36,,40.63,84500,1.9,30.45,34.4,39.66,47.07,52.57,63330,71560,82500,97900,109350,,,"Wenatchee, WA",Metropolitan,"['53007', '53017']","[None, None]","['      Chelan County, WA', '      Douglas County, WA']","[77200, 43429]"
48540,"Wheeling, WV-OH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1810,20.2,27.993,1.38,,28.7,59700,3.3,20.71,24.47,27.89,31.72,36.96,43070,50900,58000,65970,76880,,,"Wheeling, WV-OH",Metropolitan,"['39013', '54051', '54069']","[None, None, None]","['      Belmont County, OH', '      Marshall County, WV', '      Ohio County, WV']","[67006, 30531, 41411]"
48620,"Wichita, KS",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,6010,11.1,19.828,0.98,,27.63,57470,1.9,20.42,23.1,27.14,31.12,36.74,42460,48060,56460,64720,76430,,,"Wichita, KS",Metropolitan,"['20015', '20079', '20173', '20191']","[None, None, None, None]","['      Butler County, KS', '      Harvey County, KS', '      Sedgwick County, KS', '      Sumner County, KS']","[66911, 34429, 516042, 22836]"
48660,"Wichita Falls, TX",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1380,7.3,24.252,1.19,,32.11,66800,4,25.15,28.13,32.5,36.27,38.6,52310,58520,67600,75440,80290,,,"Wichita Falls, TX",Metropolitan,"['48009', '48077', '48485']","[None, None, None]","['      Archer County, TX', '      Clay County, TX', '      Wichita County, TX']","[8553, 10471, 132230]"
48700,"Williamsport, PA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1190,14.9,23.658,1.17,,33.93,70580,2.5,20.69,29.66,34.32,38.81,45.64,43030,61690,71390,80720,94940,,,"Williamsport, PA",Metropolitan,['42081'],[None],"['      Lycoming County, PA']",[113299]
48900,"Wilmington, NC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3470,3.5,26.206,1.29,,29.45,61260,1.9,20.67,23.64,28.51,34.74,40,42990,49170,59300,72250,83190,,,"Wilmington, NC",Metropolitan,"['37019', '37129', '37141']","[None, None, None]","['      Brunswick County, NC', '      New Hanover County, NC', '      Pender County, NC']","[142820, 234473, 63060]"
49020,"Winchester, VA-WV",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1540,4.4,25.752,1.27,,33.38,69440,2.7,25.6,27.98,32.34,38.16,44.7,53240,58200,67270,79370,92980,,,"Winchester, VA-WV",Metropolitan,"['51069', '51840', '54027']","[None, None, None]","['      Frederick County, VA', '      Winchester city, VA', '      Hampshire County, WV']","[89313, 23175]"
49180,"Winston-Salem, NC",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,8890,2.8,33.143,1.63,,33,68640,1.8,25.21,27.65,32.03,37.7,44.38,52430,57520,66620,78410,92310,,,"Winston-Salem, NC",Metropolitan,"['37059', '37067', '37169', '37197']","[None, None, None, None]","['      Davie County, NC', '      Forsyth County, NC', '      Stokes County, NC', '      Yadkin County, NC']","[42846, 382295, 45591, 37667]"
49420,"Yakima, WA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1800,17.6,19.202,0.95,,34.48,71720,3.7,17.83,28.44,35.11,41.47,47.74,37080,59150,73020,86270,99300,,,"Yakima, WA",Metropolitan,['53077'],[None],"['      Yakima County, WA']",[250873]
49620,"York-Hanover, PA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3050,19.3,16.668,0.82,,33.18,69010,1.5,25.82,28.29,32.45,37.74,43.76,53710,58840,67490,78490,91020,,,"York-Hanover, PA",Metropolitan,['42133'],[None],"['      York County, PA']",[449058]
49660,"Youngstown-Warren-Boardman, OH-PA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4290,10.5,20.341,1,,28.19,58640,1.6,20.68,25.32,28.13,31,36.26,43010,52670,58500,64470,75420,,,"Youngstown-Warren-Boardman, OH-PA",Metropolitan,"['39099', '39155', '42085']","[None, None, None]","['      Mahoning County, OH', '      Trumbull County, OH', '      Mercer County, PA']","[228683, 197974, 109424]"
49700,"Yuba City, CA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,920,5.4,20.428,1.01,,57.34,119260,3.3,40.36,50.87,58.39,67.17,76.22,83950,105820,121450,139720,158540,,,"Yuba City, CA",Metropolitan,"['06101', '06115']","[None, None]","['      Sutter County, CA', '      Yuba County, CA']","[96971, 78668]"
49740,"Yuma, AZ",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1090,5.4,17.641,0.87,,35.32,73460,5.2,25.19,31.03,36.02,41.64,47.42,52400,64540,74930,86600,98640,,,"Yuma, AZ",Metropolitan,['04027'],[None],"['      Yuma County, AZ']",[213787]
70750,"Bangor, ME",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2240,5.3,34.092,1.68,,36.41,75740,2.5,27.19,31.75,35.98,41.5,47.83,56550,66050,74830,86320,99480,,,,,,,,
70900,"Barnstable Town, MA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2490,6.6,23.958,1.18,,41.81,86970,3.8,26.94,31.1,39.85,53.32,59.93,56040,64680,82880,110900,124650,,,,,,,,
71650,"Boston-Cambridge-Nashua, MA-NH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,58690,6,20.977,1.03,,46.4,96510,1.9,29.56,34.78,43.5,57.94,71.44,61470,72330,90480,120520,148580,,,,,,,,
71950,"Bridgeport-Stamford-Norwalk, CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,7450,5.7,18.008,0.89,,41.89,87120,1.9,30.11,34.62,41.21,48.57,57.01,62630,72010,85710,101030,118590,,,,,,,,
72400,"Burlington-South Burlington, VT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2900,5.9,23.705,1.17,,33.96,70630,3,25.24,27.6,32.01,39.63,46.37,52500,57400,66580,82420,96450,,,,,,,,
72850,"Danbury, CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1510,5.3,19.467,0.96,,44.41,92380,4.5,26.33,36.69,45.38,52.84,60.93,54760,76320,94390,109910,126740,,,,,,,,
73050,"Dover-Durham, NH-ME",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1270,7.1,24.122,1.19,,34.34,71420,2.8,25.46,28,33.07,41.14,46.64,52950,58230,68790,85570,97000,,,,,,,,
73450,"Hartford-West Hartford-East Hartford, CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,12140,7,20.785,1.02,,39.28,81710,0.7,28.99,33.47,38.91,45.47,49.75,60310,69620,80940,94580,103480,,,,,,,,
74500,"Leominster-Gardner, MA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1230,5.1,23.455,1.16,,42.5,88390,1.6,28.51,33.5,41.21,52.08,59.65,59300,69680,85720,108320,124080,,,,,,,,
74650,"Lewiston-Auburn, ME",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1240,16.4,24.924,1.23,,31.74,66020,1.6,22.83,26.25,31.04,36.87,42.03,47480,54590,64570,76700,87420,,,,,,,,
74950,"Manchester, NH",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,3180,4,27.204,1.34,,36.01,74910,2.1,25.91,29.56,35.59,42.21,48.01,53880,61490,74030,87790,99860,,,,,,,,
75550,"New Bedford, MA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1680,7,25.473,1.25,,38.62,80340,3,26.89,30.92,36.9,46.12,54.94,55940,64320,76740,95930,114280,,,,,,,,
75700,"New Haven, CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,8180,29.5,28.723,1.41,,40.43,84100,2.2,30.67,33.78,38.75,47.39,54.99,63790,70260,80610,98570,114370,,,,,,,,
76450,"Norwich-New London-Westerly, CT-RI",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,2440,4.1,18.888,0.93,,40.69,84640,2.6,28.64,33.17,39.57,48.2,55.97,59580,68990,82310,100260,116410,,,,,,,,
76600,"Pittsfield, MA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1010,3.3,24.687,1.22,,*,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,,
76750,"Portland-South Portland, ME",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,4500,2.3,21.427,1.06,,34.34,71430,1.7,25.77,28.68,33.9,39.65,45.87,53590,59660,70500,82470,95420,,,,,,,,
76900,"Portsmouth, NH-ME",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1990,5.5,20.723,1.02,,35.87,74600,2.5,26.02,29.73,35.7,42.72,47.52,54120,61830,74250,88860,98850,,,,,,,,
77200,"Providence-Warwick, RI-MA",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,15070,4.6,26.025,1.28,,39.51,82170,1.4,27.97,32.67,39.53,46.16,50.7,58180,67950,82230,96020,105450,,,,,,,,
78100,"Springfield, MA-CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,7280,7,21.765,1.07,,39.74,82650,2.3,28.04,33.18,38.86,46.61,52.51,58330,69000,80830,96950,109210,,,,,,,,
78700,"Waterbury, CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,1800,22.1,26.582,1.31,,36.63,76200,3.1,26.44,31.65,36.7,42.8,47.61,55000,65820,76340,89020,99030,,,,,,,,
79600,"Worcester, MA-CT",4.0,0.0,Cross-industry,cross-industry,1235.0,29-1141,Registered Nurses,detailed,7310,4.8,25.425,1.25,,39.89,82960,2,27.99,33.25,39.83,45.88,51.25,58220,69150,82850,95420,106600,,,,,,,,
10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany, GA",Metropolitan,"['13007', '13095', '13177', '13273', '13321']","[None, None, None, None, None]","['      Baker County, GA', '      Dougherty County, GA', '      Lee County, GA', '      Terrell County, GA', '      Worth County, GA']","[3038, 87956, 29992, 8531, 20247]"
12620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bangor, ME",Metropolitan,['23019'],[None],"['      Penobscot County, ME']",[152148]
12700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barnstable Town, MA",Metropolitan,['25001'],[None],"['      Barnstable County, MA']",[212990]
13740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Billings, MT",Metropolitan,"['30009', '30111']","[None, None]","['      Carbon County, MT', '      Yellowstone County, MT']","[10725, 161300]"
14460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston-Cambridge-Newton, MA-NH",Metropolitan,"['33015', '33017']","['40484', '40484']","['      Rockingham County, NH', '      Strafford County, NH']","[309769, 130633]"
14860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bridgeport-Stamford-Norwalk, CT",Metropolitan,['09001'],[None],"['      Fairfield County, CT']",[943332]
15540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burlington-South Burlington, VT",Metropolitan,"['50007', '50011', '50013']","[None, None, None]","['      Chittenden County, VT', '      Franklin County, VT', '      Grand Isle County, VT']","[163774, 49402, 7235]"
15680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"California-Lexington Park, MD",Metropolitan,,,,
18700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Corvallis, OR",Metropolitan,['41003'],[None],"['      Benton County, OR']",[93053]
22380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flagstaff, AZ",Metropolitan,['04005'],[None],"['      Coconino County, AZ']",[143476]
22540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fond du Lac, WI",Metropolitan,['55039'],[None],"['      Fond du Lac County, WI']",[103403]
23580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gainesville, GA",Metropolitan,['13139'],[None],"['      Hall County, GA']",[204441]
24020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glens Falls, NY",Metropolitan,"['36113', '36115']","[None, None]","['      Warren County, NY', '      Washington County, NY']","[63944, 61204]"
24220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Forks, ND-MN",Metropolitan,"['27119', '38035']","[None, None]","['      Polk County, MN', '      Grand Forks County, ND']","[31364, 69451]"
24260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Island, NE",Metropolitan,,,,
25500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrisonburg, VA",Metropolitan,"['51165', '51660']","[None, None]","['      Rockingham County, VA', '      Harrisonburg city, VA']",[81948]
25540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hartford-West Hartford-East Hartford, CT",Metropolitan,"['09003', '09007', '09013']","[None, None, None]","['      Hartford County, CT', '      Middlesex County, CT', '      Tolland County, CT']","[891720, 162436, 150721]"
27980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kahului-Wailuku-Lahaina, HI",Metropolitan,,,,
28020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kalamazoo-Portage, MI",Metropolitan,"['26077', '26159']","[None, None]","['      Kalamazoo County, MI', '      Van Buren County, MI']","[265066, 75677]"
30340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewiston-Auburn, ME",Metropolitan,['23001'],[None],"['      Androscoggin County, ME']",[108277]
31460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madera, CA",Metropolitan,['06039'],[None],"['      Madera County, CA']",[157327]
31700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manchester-Nashua, NH",Metropolitan,['33011'],[None],"['      Hillsborough County, NH']",[417025]
33220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Midland, MI",Metropolitan,,,,
35300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Haven-Milford, CT",Metropolitan,['09009'],[None],"['      New Haven County, CT']",[854757]
35980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Norwich-New London, CT",Metropolitan,['09011'],[None],"['      New London County, CT']",[265206]
38340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsfield, MA",Metropolitan,['25003'],[None],"['      Berkshire County, MA']",[124944]
38860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portland-South Portland, ME",Metropolitan,"['23005', '23023', '23031']","[None, None, None]","['      Cumberland County, ME', '      Sagadahoc County, ME', '      York County, ME']","[295003, 35856, 207641]"
39300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Providence-Warwick, RI-MA",Metropolitan,"['25005', '44001', '44003', '44005', '44007', '44009']","[None, None, None, None, None, None]","['      Bristol County, MA', '      Bristol County, RI', '      Kent County, RI', '      Newport County, RI', '      Providence County, RI', '      Washington County, RI']","[565217, 48479, 164292, 82082, 638931, 125577]"
44140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Springfield, MA",Metropolitan,"['25011', '25013', '25015']","[None, None, None]","['      Franklin County, MA', '      Hampden County, MA', '      Hampshire County, MA']","[70180, 466372, 160830]"
45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Texarkana, TX-AR",Metropolitan,"['05091', '48037']","[None, None]","['      Miller County, AR', '      Bowie County, TX']","[43257, 93245]"
49340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worcester, MA-CT",Metropolitan,['25027'],[None],"['      Worcester County, MA']",[830622]
